class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,maxFaceMass,segment_no,edgeCount
OT,5b9afa21-0000-1e13-3135-333638393333,428082.6666,-5931.650588,3226.900698,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1e19-3135-333638393333,428082.6666,-5671.731801,3233.398668,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1e25-3135-333638393333,428082.6666,-20488.12973,2250.916075,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1e28-3135-333638393333,428082.6666,-20543.55804,1733.878646,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1e2e-3135-333638393333,428082.6666,-20515.84388,1992.39736,11412.5,scw-C3-JD-24,18
OT,5b9afa21-0000-1e37-3135-333638393333,428082.6666,-13931.65058,3026.900692,11412.5,scw-C3-JD-24,12
OT,5b9afa21-0000-1e3d-3135-333638393333,428082.6666,-13671.73179,3033.398661,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1e46-3135-333638393333,428082.6666,-5930.000048,67.66666825,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1e4c-3135-333638393333,428082.6666,-5670.000048,67.66666894,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1e55-3135-333638393333,428082.6666,-14355.00005,67.66666826,11412.5,scw-C3-JD-24,72
OT,5b9afa21-0000-1e5b-3135-333638393333,428082.6666,-14095.00005,67.66666896,11412.5,scw-C3-JD-24,36
OT,5b9afa21-0000-1e61-3135-333638393333,428495,-20101.49959,2864.984408,66000,scw-C3-JD-24,36
OT,5b9afa21-0000-1e70-3135-333638393333,428280.0006,-19876.61683,2872.486161,46083.67712,scw-C3-JD-24,36
OT,5b9afa21-0000-1e73-3135-333638393333,428280.0006,-20176.52312,2864.988503,46083.67712,scw-C3-JD-24,36
OT,5b9afa21-0000-1e76-3135-333638393333,428280.0006,-20326.47627,2861.239674,46083.67712,scw-C3-JD-24,12
OT,5ba1937b-0000-1790-3135-333733323632,428314.4392,13388.96315,2798.656174,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-1795-3135-333733323632,428314.4424,10111.39037,2880.596242,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-179a-3135-333733323632,428314.4424,8226.971235,2927.700887,14193.42774,scw-C3-JD-24,12
OT,5ba1937b-0000-179f-3135-333733323632,428314.4424,5827.720774,2987.682153,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-17ae-3135-333733323632,428314.4424,2228.852233,3077.653874,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-2ac9-3135-333733343130,428314.436,-17706.38346,2865.339553,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-2acd-3135-333733343130,428314.4392,-15351.8214,2924.204572,14193.42774,scw-C3-JD-24,12
OT,5ba1937b-0000-2ad1-3135-333733343130,428314.4392,-12982.66776,2983.433422,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-2ad5-3135-333733343130,428314.4392,-9385.26897,3073.368398,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-2ad9-3135-333733343130,428314.4392,-6984.548853,3133.386406,14193.42774,scw-C3-JD-24,12
OT,5ba1937b-0000-39b0-3135-333733343330,428314.436,7814.999877,0.499997065,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-39b4-3135-333733343330,428314.4358,4914.999909,0.500007379,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-39b8-3135-333733343330,428314.4357,2414.999904,0.500007423,14193.42774,scw-C3-JD-24,12
OT,5ba1937b-0000-39bc-3135-333733343330,428314.4355,-785.0001271,0.49999767,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-39c0-3135-333733343330,428314.4354,-3985.000158,0.500007379,14193.42774,scw-C3-JD-24,18
OT,5ba1937b-0000-39c4-3135-333733343330,428314.4352,-6385.000158,0.500007379,14193.42774,scw-C3-JD-24,12
OT,5ba1937b-0000-39c8-3135-333733343330,428314.4351,-9585.000127,0.499997781,14193.42774,scw-C3-JD-24,72
OT,5ba1937b-0000-39cc-3135-333733343330,428314.435,-12050.00015,0.500022172,14193.42774,scw-C3-JD-24,72
OT,5ba1937b-0000-39d0-3135-333733343330,428314.4363,13655.00586,1237.32694,14193.42774,scw-C3-JD-24,72
OT,5ba1937b-0000-39d4-3135-333733343330,428314.4361,10945.35691,655.0002787,14193.42774,scw-C3-JD-24,72
OT,5ba1937b-0000-39dc-3135-333733343330,428314.4348,-14948.77889,10.99466514,14193.42774,scw-C3-JD-24,21
OT,5ba1937b-0000-39e0-3135-333733343330,428314.4346,-18077.34351,683.3659993,14193.42774,scw-C3-JD-24,21
OT,5ba1937b-0000-4460-3135-333733343537,428314.4392,-184.802953,3137.620254,14193.42773,scw-C3-JD-24,21
OT,5ba1937b-0000-4464-3135-333733343537,428314.4392,-3585.610777,3218.359857,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-07a8-3135-333734303637,428229.5447,-11106.5,2206.999875,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-07ac-3135-333734303637,428984.5447,-11106.5,2206.999875,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-07b3-3135-333734303637,432735.5447,-11106.5,2206.999875,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-07ba-3135-333734303637,436484.5447,-11106.5,2206.999875,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-07c1-3135-333734303637,440234.5447,-11106.5,2206.999875,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-0de7-3135-333734303939,428229.5447,4093.500002,2206.999682,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-0deb-3135-333734303939,428984.5447,4093.500002,2206.999682,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-0def-3135-333734303939,432735.5447,4093.500002,2206.999682,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-0df3-3135-333734303939,436484.5447,4093.500002,2206.999682,14193.42774,scw-C3-JD-24,21
OT,5ba2e674-0000-0df7-3135-333734303939,440234.5447,4093.500002,2206.999682,14193.42774,scw-C3-JD-24,21
OT,5beb8618-0000-05f6-3135-343231383031,428305.2779,13657.24938,1303.483981,14193.42774,scw-C3-JD-24,21
OT,5beb8618-0000-076a-3135-343231383034,428305.2779,-20657.24938,1303.483981,14193.42774,scw-C3-JD-24,21
AT,5c0efe7d-0000-0564-3135-343434393236,433224.9243,-20784.3867,2619.733036,54164.21092,scw-C3-JD-24,21
AT,5cafd552-0000-04e4-3135-353530333337,433100.4282,13805.01573,2275.104173,574240.9603,scw-C3-JD-24,21
AT,5cafd552-0000-04e9-3135-353530333337,432715.8449,13789.16168,2404.149008,400317.6657,scw-C3-JD-24,21
IB,5d9bd4bd-0000-6424-3135-373035323235,432770.1004,9500,2041.934883,946553.9559,scw-C3-JD-24,21
IB,5d9bd4bd-0000-642c-3135-373035323235,432762.1337,7100,1947.781057,1100082.869,scw-C3-JD-24,21
IB,5d9bd4bd-0000-6434-3135-373035323235,432759.7898,1100,2041.664477,1155207.855,scw-C3-JD-24,21
IB,5d9bd4bd-0000-643c-3135-373035323235,432758.9138,-1300,2079.125271,1177257.091,scw-C3-JD-24,21
IB,5d9bd4bd-0000-6444-3135-373035323235,432770.1004,-16500,2041.934883,946553.9559,scw-C3-JD-24,21
IB,5d9bd4bd-0000-644c-3135-373035323235,432762.1337,-14100,1947.781057,1100082.869,scw-C3-JD-24,21
IB,5d9bd4bd-0000-6454-3135-373035323235,432759.7898,-8100.000001,2041.664477,1155207.855,scw-C3-JD-24,21
IB,5d9bd4bd-0000-645c-3135-373035323235,432758.9138,-5700.000001,2079.125271,1177257.091,scw-C3-JD-24,21
AT,5d9bd4bd-0000-6464-3135-373035323235,432371.4649,396.1555324,2967.47173,53786.45762,scw-C3-JD-24,21
AT,5d9bd4bd-0000-6468-3135-373035323235,432371.4649,-803.8445676,2997.47173,53786.45762,scw-C3-JD-24,21
AT,5d9bd4bd-0000-6470-3135-373035323235,432371.4649,7596.155432,2787.471718,53786.45762,scw-C3-JD-24,21
AT,5d9bd4bd-0000-6474-3135-373035323235,432371.4649,-7396.155534,2967.47175,53786.45762,scw-C3-JD-24,21
AT,5d9bd4bd-0000-6478-3135-373035323235,432371.4649,-6196.155434,2997.47173,53786.45762,scw-C3-JD-24,21
AT,5d9bd4bd-0000-6480-3135-373035323235,432371.4649,-14596.15543,2787.471713,53786.45762,scw-C3-JD-24,21
IB,5d9bd4bd-0000-6484-3135-373035323235,432228.7403,9500,2041.474224,939375.1408,scw-C3-JD-24,21
RF,5d9bd4bd-0000-648b-3135-373035323235,431895,9499.916667,2378.997736,200000,scw-C3-JD-24,21
RF,5d9bd4bd-0000-6490-3135-373035323235,432200,9448.770758,2124.304169,134141.8674,scw-C3-JD-24,21
RF,5d9bd4bd-0000-6499-3135-373035323235,432200,9551.201985,2123.182609,133942.4206,scw-C3-JD-24,354
RF,5d9bd4bd-0000-64a2-3135-373035323235,432047.5,9551.586324,2073.996693,26149.99326,scw-C3-JD-24,42
RF,5d9bd4bd-0000-64a5-3135-373035323235,432349.5,9551.598687,2073.996693,25609.99339,scw-C3-JD-24,42
RF,5d9bd4bd-0000-64a8-3135-373035323235,432047.5,9448.413658,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-64ab-3135-373035323235,432349.5,9448.401295,2073.996693,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-64ae-3135-373035323235,433105,9499.916667,2378.997736,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-64b3-3135-373035323235,432800,9448.770758,2124.304169,134141.8674,scw-C3-JD-24,
RF,5d9bd4bd-0000-64bc-3135-373035323235,432800,9551.201985,2123.182609,133942.4206,scw-C3-JD-24,
RF,5d9bd4bd-0000-64c5-3135-373035323235,432952.5,9551.586324,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-64c8-3135-373035323235,432650.5,9551.598687,2073.996693,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-64cb-3135-373035323235,432952.5,9448.413658,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-64ce-3135-373035323235,432650.5,9448.401295,2073.996693,25609.99339,scw-C3-JD-24,
IB,5d9bd4bd-0000-64d1-3135-373035323235,432236.9222,7100,1946.738766,1092904.182,scw-C3-JD-24,
RF,5d9bd4bd-0000-64d8-3135-373035323235,431895,7099.916667,2439.000721,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-64dd-3135-373035323235,432200,7048.809168,2034.294605,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-64e6-3135-373035323235,432200,7151.168091,2033.175298,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-64ef-3135-373035323235,432047.5,7151.586324,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-64f2-3135-373035323235,432349.5,7151.598687,2133.999678,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-64f5-3135-373035323235,432047.5,7048.413658,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-64f8-3135-373035323235,432349.5,7048.401295,2133.999678,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-64fb-3135-373035323235,433105,7099.916667,2439.000721,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-6500-3135-373035323235,432800,7048.809168,2034.294605,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-6509-3135-373035323235,432800,7151.168091,2033.175298,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-6512-3135-373035323235,432952.5,7151.586324,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6515-3135-373035323235,432650.5,7151.598687,2133.999678,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6518-3135-373035323235,432952.5,7048.413658,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-651b-3135-373035323235,432650.5,7048.401295,2133.999678,25609.99339,scw-C3-JD-24,
IB,5d9bd4bd-0000-651e-3135-373035323235,432239.326,1100,2040.446519,1148029.174,scw-C3-JD-24,
RF,5d9bd4bd-0000-6525-3135-373035323235,431895,1099.916667,2589.000683,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-652a-3135-373035323235,432200,1048.809168,2184.294567,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-6533-3135-373035323235,432200,1151.168091,2183.17526,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-653c-3135-373035323235,432047.5,1151.586324,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-653f-3135-373035323235,432349.5,1151.598687,2283.99964,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6542-3135-373035323235,432047.5,1048.413658,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6545-3135-373035323235,432349.5,1048.401295,2283.99964,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6548-3135-373035323235,433105,1099.916667,2589.000683,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-654d-3135-373035323235,432800,1048.809168,2184.294567,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-6556-3135-373035323235,432800,1151.168091,2183.17526,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-655f-3135-373035323235,432952.5,1151.586324,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6562-3135-373035323235,432650.5,1151.598687,2283.99964,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6565-3135-373035323235,432952.5,1048.413658,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6568-3135-373035323235,432650.5,1048.401295,2283.99964,25609.99339,scw-C3-JD-24,
IB,5d9bd4bd-0000-656b-3135-373035323235,432238.7217,-1300,2076.192544,1159562.148,scw-C3-JD-24,
RF,5d9bd4bd-0000-6576-3135-373035323235,431895,-1300.083333,2648.99834,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-657b-3135-373035323235,432200,-1351.190832,2244.292225,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-6584-3135-373035323235,432200,-1248.831909,2243.172917,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-658d-3135-373035323235,432047.5,-1248.413676,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6590-3135-373035323235,432349.5,-1248.401313,2343.997298,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6593-3135-373035323235,432047.5,-1351.586342,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6596-3135-373035323235,432349.5,-1351.598705,2343.997298,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6599-3135-373035323235,433105,-1300.083333,2648.99834,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-659e-3135-373035323235,432800,-1351.190832,2244.292225,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-65a7-3135-373035323235,432800,-1248.831909,2243.172917,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-65b0-3135-373035323235,432952.5,-1248.413676,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-65b3-3135-373035323235,432650.5,-1248.401313,2343.997298,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-65b6-3135-373035323235,432952.5,-1351.586342,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-65b9-3135-373035323235,432650.5,-1351.598705,2343.997298,25609.99339,scw-C3-JD-24,
IB,5d9bd4bd-0000-65bc-3135-373035323235,432228.7403,-16500,2041.474224,939375.1408,scw-C3-JD-24,
RF,5d9bd4bd-0000-65c3-3135-373035323235,431895,-16499.91667,2378.997736,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-65c8-3135-373035323235,432200,-16448.77076,2124.304169,134141.8674,scw-C3-JD-24,
RF,5d9bd4bd-0000-65d1-3135-373035323235,432200,-16551.20199,2123.182609,133942.4206,scw-C3-JD-24,
RF,5d9bd4bd-0000-65da-3135-373035323235,432047.5,-16551.58632,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-65dd-3135-373035323235,432349.5,-16551.59869,2073.996693,25609.99338,scw-C3-JD-24,
RF,5d9bd4bd-0000-65e0-3135-373035323235,432047.5,-16448.41366,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-65e3-3135-373035323235,432349.5,-16448.4013,2073.996693,25609.99338,scw-C3-JD-24,
RF,5d9bd4bd-0000-65e6-3135-373035323235,433105,-16499.91667,2378.997736,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-65eb-3135-373035323235,432800,-16448.77076,2124.304169,134141.8674,scw-C3-JD-24,
RF,5d9bd4bd-0000-65f4-3135-373035323235,432800,-16551.20199,2123.182609,133942.4206,scw-C3-JD-24,
RF,5d9bd4bd-0000-65fd-3135-373035323235,432952.5,-16551.58632,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6600-3135-373035323235,432650.5,-16551.59869,2073.996693,25609.99338,scw-C3-JD-24,
RF,5d9bd4bd-0000-6603-3135-373035323235,432952.5,-16448.41366,2073.996693,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6606-3135-373035323235,432650.5,-16448.4013,2073.996693,25609.99338,scw-C3-JD-24,
IB,5d9bd4bd-0000-6609-3135-373035323235,432236.9222,-14100,1946.738766,1092904.182,scw-C3-JD-24,
RF,5d9bd4bd-0000-6610-3135-373035323235,431895,-14099.91667,2439.000721,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-6615-3135-373035323235,432200,-14048.80917,2034.294606,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-661e-3135-373035323235,432200,-14151.16809,2033.175298,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-6627-3135-373035323235,432047.5,-14151.58632,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-662a-3135-373035323235,432349.5,-14151.59869,2133.999678,25609.99338,scw-C3-JD-24,
RF,5d9bd4bd-0000-662d-3135-373035323235,432047.5,-14048.41366,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6630-3135-373035323235,432349.5,-14048.4013,2133.999678,25609.99338,scw-C3-JD-24,
RF,5d9bd4bd-0000-6633-3135-373035323235,433105,-14099.91667,2439.000721,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-6638-3135-373035323235,432800,-14048.80917,2034.294606,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-6641-3135-373035323235,432800,-14151.16809,2033.175298,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-664a-3135-373035323235,432952.5,-14151.58632,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-664d-3135-373035323235,432650.5,-14151.59869,2133.999678,25609.99338,scw-C3-JD-24,
RF,5d9bd4bd-0000-6650-3135-373035323235,432952.5,-14048.41366,2133.999678,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6653-3135-373035323235,432650.5,-14048.4013,2133.999678,25609.99338,scw-C3-JD-24,
IB,5d9bd4bd-0000-6656-3135-373035323235,432239.326,-8100.000001,2040.446519,1148029.174,scw-C3-JD-24,
RF,5d9bd4bd-0000-665d-3135-373035323235,431895,-8099.916668,2589.000683,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-6662-3135-373035323235,432200,-8048.809169,2184.294567,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-666b-3135-373035323235,432200,-8151.168093,2183.17526,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-6674-3135-373035323235,432047.5,-8151.586325,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-6677-3135-373035323235,432349.5,-8151.598689,2283.99964,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-667a-3135-373035323235,432047.5,-8048.41366,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-667d-3135-373035323235,432349.5,-8048.401296,2283.99964,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-6680-3135-373035323235,433105,-8099.916668,2589.000683,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-6685-3135-373035323235,432800,-8048.809169,2184.294567,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-668e-3135-373035323235,432800,-8151.168093,2183.17526,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-6697-3135-373035323235,432952.5,-8151.586325,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-669a-3135-373035323235,432650.5,-8151.598689,2283.99964,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-669d-3135-373035323235,432952.5,-8048.41366,2283.99964,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-66a0-3135-373035323235,432650.5,-8048.401296,2283.99964,25609.99339,scw-C3-JD-24,
IB,5d9bd4bd-0000-66a3-3135-373035323235,432238.7217,-5700.000001,2076.192544,1159562.148,scw-C3-JD-24,
RF,5d9bd4bd-0000-66ae-3135-373035323235,431895,-5699.916668,2648.99834,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-66b3-3135-373035323235,432200,-5648.809169,2244.292225,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-66bc-3135-373035323235,432200,-5751.168093,2243.172917,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-66c5-3135-373035323235,432047.5,-5751.586325,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-66c8-3135-373035323235,432349.5,-5751.598689,2343.997298,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-66cb-3135-373035323235,432047.5,-5648.41366,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-66ce-3135-373035323235,432349.5,-5648.401296,2343.997298,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-66d1-3135-373035323235,433105,-5699.916668,2648.99834,200000,scw-C3-JD-24,
RF,5d9bd4bd-0000-66d6-3135-373035323235,432800,-5648.809169,2244.292225,161141.8682,scw-C3-JD-24,
RF,5d9bd4bd-0000-66df-3135-373035323235,432800,-5751.168093,2243.172917,160942.4214,scw-C3-JD-24,
RF,5d9bd4bd-0000-66e8-3135-373035323235,432952.5,-5751.586325,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-66eb-3135-373035323235,432650.5,-5751.598689,2343.997298,25609.99339,scw-C3-JD-24,
RF,5d9bd4bd-0000-66ee-3135-373035323235,432952.5,-5648.41366,2343.997298,26149.99326,scw-C3-JD-24,
RF,5d9bd4bd-0000-66f1-3135-373035323235,432650.5,-5648.401296,2343.997298,25609.99339,scw-C3-JD-24,
AT,5d9bd4bd-0000-66f4-3135-373035323235,432418.3303,496.7890969,2991.564499,73199.99372,scw-C3-JD-24,
AT,5d9bd4bd-0000-66f7-3135-373035323235,432581.6698,496.7890974,2991.56451,73199.98985,scw-C3-JD-24,
AT,5d9bd4bd-0000-66fa-3135-373035323235,432418.3303,-703.2110031,3021.564499,73199.99372,scw-C3-JD-24,
AT,5d9bd4bd-0000-66fd-3135-373035323235,432581.6698,-703.2110026,3021.56451,73199.98985,scw-C3-JD-24,
AT,5d9bd4bd-0000-6700-3135-373035323235,432371.4649,596.0930627,2962.47333,53786.46581,scw-C3-JD-24,
AT,5d9bd4bd-0000-6703-3135-373035323235,432628.5351,396.1555329,2967.471747,53786.46584,scw-C3-JD-24,
AT,5d9bd4bd-0000-6706-3135-373035323235,432628.5351,596.0930622,2962.473312,53786.45766,scw-C3-JD-24,
AT,5d9bd4bd-0000-6709-3135-373035323235,432371.4649,-603.9070373,2992.47333,53786.46581,scw-C3-JD-24,
AT,5d9bd4bd-0000-670c-3135-373035323235,432628.5351,-803.8445671,2997.471747,53786.46584,scw-C3-JD-24,
AT,5d9bd4bd-0000-670f-3135-373035323235,432628.5351,-603.9070378,2992.473312,53786.45766,scw-C3-JD-24,
AT,5d9bd4bd-0000-6718-3135-373035323235,432418.3303,7696.788997,2811.564487,73199.99372,scw-C3-JD-24,
AT,5d9bd4bd-0000-671b-3135-373035323235,432581.6698,7696.788997,2811.564498,73199.98985,scw-C3-JD-24,
AT,5d9bd4bd-0000-6727-3135-373035323235,432371.4649,7796.092963,2782.473318,53786.46581,scw-C3-JD-24,
AT,5d9bd4bd-0000-672a-3135-373035323235,432628.5351,7596.155433,2787.471736,53786.46584,scw-C3-JD-24,
AT,5d9bd4bd-0000-672d-3135-373035323235,432628.5351,7796.092962,2782.4733,53786.45766,scw-C3-JD-24,
AT,5d9bd4bd-0000-6730-3135-373035323235,432418.3303,-7496.789098,2991.5645,73199.99504,scw-C3-JD-24,
AT,5d9bd4bd-0000-6733-3135-373035323235,432581.6698,-7496.789099,2991.564508,73199.98789,scw-C3-JD-24,
AT,5d9bd4bd-0000-6736-3135-373035323235,432418.3303,-6296.788998,3021.5645,73199.99504,scw-C3-JD-24,
AT,5d9bd4bd-0000-6739-3135-373035323235,432581.6698,-6296.788999,3021.564508,73199.98789,scw-C3-JD-24,
AT,5d9bd4bd-0000-673c-3135-373035323235,432371.4649,-7596.093064,2962.47333,53786.46581,scw-C3-JD-24,
AT,5d9bd4bd-0000-673f-3135-373035323235,432628.5351,-7396.155535,2967.471768,53786.46584,scw-C3-JD-24,
AT,5d9bd4bd-0000-6742-3135-373035323235,432628.5351,-7596.093064,2962.473312,53786.45766,scw-C3-JD-24,
AT,5d9bd4bd-0000-6745-3135-373035323235,432371.4649,-6396.092963,2992.473304,53786.46581,scw-C3-JD-24,
AT,5d9bd4bd-0000-6748-3135-373035323235,432628.5351,-6196.155434,2997.471747,53786.46584,scw-C3-JD-24,
AT,5d9bd4bd-0000-674b-3135-373035323235,432628.5351,-6396.092963,2992.473287,53786.45766,scw-C3-JD-24,
AT,5d9bd4bd-0000-6754-3135-373035323235,432418.3303,-14696.789,2811.564489,73199.99504,scw-C3-JD-24,
AT,5d9bd4bd-0000-6757-3135-373035323235,432581.6698,-14696.789,2811.564497,73199.98789,scw-C3-JD-24,
AT,5d9bd4bd-0000-6763-3135-373035323235,432371.4649,-14796.09296,2782.473318,53786.46581,scw-C3-JD-24,
AT,5d9bd4bd-0000-6766-3135-373035323235,432628.5351,-14596.15543,2787.471731,53786.46584,scw-C3-JD-24,
AT,5d9bd4bd-0000-6769-3135-373035323235,432628.5351,-14796.09296,2782.473301,53786.45766,scw-C3-JD-24,
RF,5d9bd4bd-0000-676c-3135-373035323235,432576.3194,-14703.84288,1912.008347,165498.191,scw-C3-JD-24,
RF,5d9bd4bd-0000-6770-3135-373035323235,432423.3574,-14700.48685,1912.008304,164540.0035,scw-C3-JD-24,
RF,5d9bd4bd-0000-6774-3135-373035323235,432582.6564,-16900.64449,1663.001163,115178.705,scw-C3-JD-24,
RF,5d9bd4bd-0000-6778-3135-373035323235,432583.1046,-16396.69977,1663.001001,27395.77592,scw-C3-JD-24,
RF,5d9bd4bd-0000-677c-3135-373035323235,432421.8687,-16897.2828,1663.00114,106340.8114,scw-C3-JD-24,
RF,5d9bd4bd-0000-6780-3135-373035323235,432419.6926,-16399.48688,1663.00098,24547.35238,scw-C3-JD-24,
RF,5d9bd4bd-0000-6784-3135-373035323235,432581.325,-8703.617904,1663.0056,177387.9021,scw-C3-JD-24,
RF,5d9bd4bd-0000-6787-3135-373035323235,432581.3118,-7471.353205,1662.988508,184895.8036,scw-C3-JD-24,
