class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,edgeCount,edgeLenSum,segment_no
OT,5b9afa21-0000-5b89-3135-333638393334,628797.5641,-11100.24998,3040.001071,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-5b91-3135-333638393334,628797.5641,-9500.000055,10.00000075,357492.4293,162500.0032,18,3369.242299,scw-C3-JD-27
OT,5b9afa21-0000-5b99-3135-333638393334,628935,-20101.49959,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-5ba1-3135-333638393334,629000,-1197.502424,3262.471284,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5ba4-3135-333638393334,628917.3334,-1068.349469,3226.900698,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5baa-3135-333638393334,628917.3334,-1328.268257,3233.398668,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bb0-3135-333638393334,629000,13483.69659,1988.948945,179159.7118,65159.89199,12,3375.995199,scw-C3-JD-27
OT,5b9afa21-0000-5bb3-3135-333638393334,628917.3334,13488.12967,2250.916075,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bb6-3135-333638393334,628917.3334,13543.55798,1733.878646,30199.7013,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bbf-3135-333638393334,628917.3334,13515.84382,1992.39736,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bc5-3135-333638393334,629000,6802.497566,3062.471278,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5bc8-3135-333638393334,628917.3334,6931.650522,3026.900692,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bce-3135-333638393334,628917.3334,6671.731734,3033.398662,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bd4-3135-333638393334,629000,-1200.00161,99.99832872,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5bd7-3135-333638393334,628917.3334,-1070.00001,67.66666854,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bdd-3135-333638393334,628917.3334,-1330.00001,67.66666923,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5be3-3135-333638393334,629000,7224.99839,99.99832871,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5be6-3135-333638393334,628917.3334,7354.99999,67.66666852,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bec-3135-333638393334,628917.3334,7094.99999,67.66666922,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5bf2-3135-333638393334,628505,13101.49953,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-5bf8-3135-333638393334,628719.9994,12876.61677,2872.486161,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5bfb-3135-333638393334,628719.9994,13026.56992,2868.737332,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5bfe-3135-333638393334,628719.9994,13176.52306,2864.988503,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5c01-3135-333638393334,628719.9994,13326.47621,2861.239674,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
CN,5b9afa21-0000-5c10-3135-333638393334,629000,12951.54641,2868.734266,166387.747,13665.64558,36,16088.46628,scw-C3-JD-27
CN,5b9afa21-0000-5c13-3135-333638393334,629000,13251.4527,2861.236608,166387.747,13665.64558,36,16088.46628,scw-C3-JD-27
CN,5b9afa21-0000-5c19-3135-333638393334,629000,-19951.54647,2868.734266,166387.747,13665.64559,36,16088.46628,scw-C3-JD-27
CN,5b9afa21-0000-5c1c-3135-333638393334,629000,-20251.45276,2861.236608,166387.747,13665.64559,36,16088.46628,scw-C3-JD-27
OT,5b9afa21-0000-5c1f-3135-333638393334,629000,-5802.497634,3262.471284,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5c22-3135-333638393334,628917.3334,-5931.650589,3226.900698,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c28-3135-333638393334,628917.3334,-5671.731801,3233.398668,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c2e-3135-333638393334,629000,-20483.69665,1988.948945,179159.7118,65159.89198,12,3375.995199,scw-C3-JD-27
OT,5b9afa21-0000-5c31-3135-333638393334,628917.3334,-20488.12973,2250.916075,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c34-3135-333638393334,628917.3334,-20543.55803,1733.878646,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c3d-3135-333638393334,628917.3334,-20515.84388,1992.39736,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c43-3135-333638393334,629000,-13802.49762,3062.471278,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5c46-3135-333638393334,628917.3334,-13931.65058,3026.900692,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c4c-3135-333638393334,628917.3334,-13671.73179,3033.398662,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c52-3135-333638393334,629000,-5799.998448,99.99832873,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5c55-3135-333638393334,628917.3334,-5930.000048,67.66666855,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c5b-3135-333638393334,628917.3334,-5670.000048,67.66666924,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c61-3135-333638393334,629000,-14224.99845,99.99832875,116759.712,41759.89199,12,2335.9952,scw-C3-JD-27
OT,5b9afa21-0000-5c64-3135-333638393334,628917.3334,-14355.00005,67.66666856,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c6a-3135-333638393334,628917.3334,-14095.00005,67.66666926,30199.70129,11412.5,18,1017.837662,scw-C3-JD-27
OT,5b9afa21-0000-5c70-3135-333638393334,628505,-20101.49959,2864.98441,172200,66000,12,2800,scw-C3-JD-27
OT,5b9afa21-0000-5c76-3135-333638393334,628719.9994,-19876.61683,2872.486161,112364.2089,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5c79-3135-333638393334,628719.9994,-20026.56998,2868.737332,112364.2088,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5c7c-3135-333638393334,628719.9994,-20176.52312,2864.988503,112364.2089,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5b9afa21-0000-5c7f-3135-333638393334,628719.9994,-20326.47627,2861.239674,112364.2089,46083.67712,72,2499.685461,scw-C3-JD-27
OT,5ba1937b-0000-206a-3135-333733323633,614314.4392,13373.96308,2798.656174,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-206e-3135-333733323633,614314.4424,10096.3903,2880.596242,29260.32655,14193.42773,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2072-3135-333733323633,614314.4424,8211.971167,2927.700887,29260.32655,14193.42773,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2076-3135-333733323633,614314.4424,5812.720706,2987.682153,29260.32655,14193.42773,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2082-3135-333733323633,614314.4424,2213.852165,3077.653874,29260.32655,14193.42773,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2da3-3135-333733343130,614314.436,-17706.38346,2865.339553,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2da7-3135-333733343130,614314.4392,-15351.8214,2924.204572,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2dab-3135-333733343130,614314.4392,-12982.66776,2983.433422,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2daf-3135-333733343130,614314.4392,-9385.26897,3073.368398,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-2db3-3135-333733343130,614314.4392,-6984.548853,3133.386406,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ea4-3135-333733343330,614314.436,7814.999877,0.499997065,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ea8-3135-333733343330,614314.4358,4914.999909,0.500007379,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3eac-3135-333733343330,614314.4357,2414.999904,0.500007423,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3eb0-3135-333733343330,614314.4355,-785.0001271,0.49999767,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3eb4-3135-333733343330,614314.4354,-3185.000096,0.500007379,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3eb8-3135-333733343330,614314.4352,-6385.000158,0.500007379,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ebc-3135-333733343330,614314.4351,-9585.000127,0.499997781,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ec0-3135-333733343330,614314.435,-12050.00015,0.500022172,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ec4-3135-333733343330,614314.4363,13655.00586,1237.32694,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ec8-3135-333733343330,614314.4361,10945.35691,655.0002787,29260.32657,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ed0-3135-333733343330,614314.4348,-14948.77889,10.99466515,29260.32657,14193.42775,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-3ed4-3135-333733343330,614314.4346,-18077.34351,683.3659993,29260.32657,14193.42775,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-4516-3135-333733343537,614314.4392,-184.802953,3137.620254,29260.32655,14193.42773,21,1753.942174,scw-C3-JD-27
OT,5ba1937b-0000-451a-3135-333733343537,614314.4392,-3585.610777,3218.359857,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-09ab-3135-333734303730,614229.5447,-11106.50002,2206.999875,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-09b3-3135-333734303731,617234.5447,-11106.50002,2206.999875,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-09ba-3135-333734303731,620984.5447,-11106.50002,2206.999875,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-09c1-3135-333734303731,624735.5447,-11106.50002,2206.999875,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-09c8-3135-333734303731,628484.5447,-11106.50002,2206.99987,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-0eeb-3135-333734303939,614229.5447,4093.499984,2206.999845,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-0eef-3135-333734303939,617234.5447,4093.499984,2206.999845,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-0ef3-3135-333734303939,620984.5447,4093.499984,2206.999845,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-0ef7-3135-333734303939,624735.5447,4093.499984,2206.999845,29260.32656,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5ba2e674-0000-0efb-3135-333734303939,628484.5447,4093.499984,2206.999848,29260.32655,14193.42774,21,1753.942174,scw-C3-JD-27
OT,5beb8618-0000-069f-3135-343231383032,614305.2779,13657.24938,1303.483981,29260.32657,14193.42775,21,1753.942174,scw-C3-JD-27
OT,5beb8618-0000-07b0-3135-343231383034,614305.2779,-20657.24938,1303.483981,29260.32657,14193.42775,21,1753.942174,scw-C3-JD-27
AT,5c0efe7d-0000-05eb-3135-343434393435,623945.2848,-20781.7642,2624.651308,2472272.172,50553.51863,354,89847.77725,scw-C3-JD-27
AT,5cafd552-0000-0570-3135-353530333337,624004.3439,13803.32519,2284.120541,1080729.324,493705.9259,42,6641.164842,scw-C3-JD-27
